"Title","Latitude","Longitude","Description","LocalPath"
"1d0000097f_20260217_080000_Delay+4s_1024x768_Cam00_00.jpg",-5.0866532,35.8669696,"ID: 1d0000097f | UTC: 2026-02-17 08:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260217_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260217_120000_Delay+4s_1024x768_Cam00_00.jpg",-5.0849824,35.8691648,"ID: 1d0000097f | UTC: 2026-02-17 12:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260217_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260217_140000_Delay+5s_1024x768_Cam00_00.jpg",-5.087572,35.8690304,"ID: 1d0000097f | UTC: 2026-02-17 14:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260217_140000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20260217_160000_Delay+4s_1024x768_Cam00_00.jpg",-5.086214,35.8678528,"ID: 1d0000097f | UTC: 2026-02-17 16:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260217_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260218_040000_Delay+5s_1024x768_Cam00_00.jpg",-5.0852728,35.8686304,"ID: 1d0000097f | UTC: 2026-02-18 04:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260218_040000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20260218_060000_Delay+5s_1024x768_Cam00_00.jpg",-5.0853332,35.8689792,"ID: 1d0000097f | UTC: 2026-02-18 06:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260218_060000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20260218_140000_Delay+5s_1024x768_Cam00_00.jpg",-5.0889808,35.8676384,"ID: 1d0000097f | UTC: 2026-02-18 14:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260218_140000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20260218_160000_Delay+5s_1024x768_Cam00_00.jpg",-5.0862716,35.8678464,"ID: 1d0000097f | UTC: 2026-02-18 16:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260218_160000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20260219_040000_Delay+5s_1024x768_Cam00_00.jpg",-5.0856956,35.8693664,"ID: 1d0000097f | UTC: 2026-02-19 04:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260219_040000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20260219_080000_Delay+4s_1024x768_Cam00_00.jpg",-5.0854636,35.868512,"ID: 1d0000097f | UTC: 2026-02-19 08:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260219_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260219_100000_Delay+4s_1024x768_Cam00_00.jpg",-5.0875648,35.86512,"ID: 1d0000097f | UTC: 2026-02-19 10:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260219_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260219_120000_Delay+4s_1024x768_Cam00_00.jpg",-5.0857216,35.868736,"ID: 1d0000097f | UTC: 2026-02-19 12:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260219_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260219_140000_Delay+4s_1024x768_Cam00_00.jpg",-5.089878,35.866832,"ID: 1d0000097f | UTC: 2026-02-19 14:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260219_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260219_160000_Delay+4s_1024x768_Cam00_00.jpg",-5.0862032,35.867856,"ID: 1d0000097f | UTC: 2026-02-19 16:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260219_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260220_040000_Delay+4s_1024x768_Cam00_00.jpg",-5.0860204,35.8687328,"ID: 1d0000097f | UTC: 2026-02-20 04:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260220_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260221_040000_Delay+4s_1024x768_Cam00_00.jpg",-5.0857364,35.8691776,"ID: 1d0000097f | UTC: 2026-02-21 04:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260221_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250801_140000_Delay+4s_1024x768_Cam00_00.jpg",50.461184,17.9738784,"ID: 1d00000980 | UTC: 2025-08-01 14:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250801_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250803_040000_Delay+4s_1024x768_Cam00_00.jpg",50.4610016,17.9771488,"ID: 1d00000980 | UTC: 2025-08-03 04:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250803_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250803_160000_Delay+4s_1024x768_Cam00_00 (1).jpg",50.4610336,17.972344,"ID: 1d00000980 | UTC: 2025-08-03 16:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250803_160000_Delay+4s_1024x768_Cam00_00 (1).jpg"
"1d00000980_20250804_040000_Delay+4s_1024x768_Cam00_00.jpg",50.4608832,17.971328,"ID: 1d00000980 | UTC: 2025-08-04 04:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250804_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250804_060000_Delay+5s_1024x768_Cam00_00.jpg",50.4609792,17.9747408,"ID: 1d00000980 | UTC: 2025-08-04 06:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250804_060000_Delay+5s_1024x768_Cam00_00.jpg"
"1d00000980_20250804_140000_Delay+4s_1024x768_Cam00_00.jpg",50.4585536,17.9819184,"ID: 1d00000980 | UTC: 2025-08-04 14:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250804_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250804_180000_Delay+4s_1024x768_Cam00_00.jpg",50.461104,17.9747936,"ID: 1d00000980 | UTC: 2025-08-04 18:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250804_180000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250804_200000_Delay+4s_1024x768_Cam00_00.jpg",50.4611392,17.9748112,"ID: 1d00000980 | UTC: 2025-08-04 20:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250804_200000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250805_040000_Delay+4s_1024x768_Cam00_00.jpg",50.461136,17.974776,"ID: 1d00000980 | UTC: 2025-08-05 04:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250805_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250805_060000_Delay+4s_1024x768_Cam00_00.jpg",50.4591584,17.9740944,"ID: 1d00000980 | UTC: 2025-08-05 06:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250805_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250805_080000_Delay+4s_1024x768_Cam00_00.jpg",50.458672,17.974544,"ID: 1d00000980 | UTC: 2025-08-05 08:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250805_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250805_120000_Delay+5s_1024x768_Cam00_00.jpg",50.460944,17.975184,"ID: 1d00000980 | UTC: 2025-08-05 12:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250805_120000_Delay+5s_1024x768_Cam00_00.jpg"
"1d00000980_20250806_020000_Delay+5s_1024x768_Cam00_00.jpg",50.4611104,17.9748,"ID: 1d00000980 | UTC: 2025-08-06 02:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250806_020000_Delay+5s_1024x768_Cam00_00.jpg"
"1d00000980_20250806_080000_Delay+5s_1024x768_Cam00_00.jpg",50.461136,17.9746784,"ID: 1d00000980 | UTC: 2025-08-06 08:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250806_080000_Delay+5s_1024x768_Cam00_00.jpg"
"1d00000980_20250806_140000_Delay+4s_1024x768_Cam00_00.jpg",50.4829152,18.0002304,"ID: 1d00000980 | UTC: 2025-08-06 14:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250806_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250806_160000_Delay+4s_1024x768_Cam00_00.jpg",50.4814176,18.0031008,"ID: 1d00000980 | UTC: 2025-08-06 16:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250806_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250806_180000_Delay+4s_1024x768_Cam00_00.jpg",50.461072,17.9747008,"ID: 1d00000980 | UTC: 2025-08-06 18:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250806_180000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250806_220000_Delay+4s_1024x768_Cam00_00.jpg",50.4610976,17.9747376,"ID: 1d00000980 | UTC: 2025-08-06 22:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250806_220000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250807_000000_Delay+4s_1024x768_Cam00_00.jpg",50.4611744,17.9746336,"ID: 1d00000980 | UTC: 2025-08-07 00:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250807_000000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250807_020000_Delay+5s_1024x768_Cam00_00.jpg",50.461152,17.9747696,"ID: 1d00000980 | UTC: 2025-08-07 02:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250807_020000_Delay+5s_1024x768_Cam00_00.jpg"
"1d00000980_20250807_040000_Delay+4s_1024x768_Cam00_00.jpg",50.48208,17.9948128,"ID: 1d00000980 | UTC: 2025-08-07 04:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250807_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250807_060000_Delay+4s_1024x768_Cam00_00.jpg",50.4793056,18.0014864,"ID: 1d00000980 | UTC: 2025-08-07 06:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250807_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250807_100000_Delay+4s_1024x768_Cam00_00 (1).jpg",50.487504,18.028096,"ID: 1d00000980 | UTC: 2025-08-07 10:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250807_100000_Delay+4s_1024x768_Cam00_00 (1).jpg"
"1d00000980_20250807_100000_Delay+4s_1024x768_Cam00_00.jpg",50.487504,18.028096,"ID: 1d00000980 | UTC: 2025-08-07 10:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250807_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250807_160000_Delay+4s_1024x768_Cam00_00.jpg",50.6546592,18.0727952,"ID: 1d00000980 | UTC: 2025-08-07 16:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250807_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250807_180000_Delay+4s_1024x768_Cam00_00.jpg",50.6572064,18.0659104,"ID: 1d00000980 | UTC: 2025-08-07 18:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250807_180000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250808_000000_Delay+4s_1024x768_Cam00_00.jpg",50.6616352,18.0695168,"ID: 1d00000980 | UTC: 2025-08-08 00:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250808_000000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250808_020000_Delay+4s_1024x768_Cam00_00.jpg",50.6616736,18.0694368,"ID: 1d00000980 | UTC: 2025-08-08 02:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250808_020000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250808_040000_Delay+4s_1024x768_Cam00_00.jpg",50.658544,18.0622352,"ID: 1d00000980 | UTC: 2025-08-08 04:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250808_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250808_060000_Delay+4s_1024x768_Cam00_00.jpg",50.655776,18.0714912,"ID: 1d00000980 | UTC: 2025-08-08 06:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250808_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250808_080000_Delay+4s_1024x768_Cam00_00.jpg",50.656016,18.0684288,"ID: 1d00000980 | UTC: 2025-08-08 08:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250808_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250808_140000_Delay+4s_1024x768_Cam00_00.jpg",50.657856,18.067384,"ID: 1d00000980 | UTC: 2025-08-08 14:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250808_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250808_160000_Delay+4s_1024x768_Cam00_00.jpg",50.6596096,18.064272,"ID: 1d00000980 | UTC: 2025-08-08 16:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250808_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250808_180000_Delay+4s_1024x768_Cam00_00.jpg",50.6616512,18.0694432,"ID: 1d00000980 | UTC: 2025-08-08 18:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250808_180000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250808_200000_Delay+4s_1024x768_Cam00_00.jpg",50.661664,18.069408,"ID: 1d00000980 | UTC: 2025-08-08 20:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250808_200000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250808_220000_Delay+4s_1024x768_Cam00_00.jpg",50.6616704,18.0694592,"ID: 1d00000980 | UTC: 2025-08-08 22:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250808_220000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250809_000000_Delay+4s_1024x768_Cam00_00.jpg",50.6616928,18.0694928,"ID: 1d00000980 | UTC: 2025-08-09 00:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250809_000000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250809_020000_Delay+4s_1024x768_Cam00_00.jpg",50.6616896,18.0694336,"ID: 1d00000980 | UTC: 2025-08-09 02:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250809_020000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250809_040000_Delay+4s_1024x768_Cam00_00.jpg",50.6566848,18.0668368,"ID: 1d00000980 | UTC: 2025-08-09 04:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250809_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250809_060000_Delay+5s_1024x768_Cam00_00.jpg",50.6573216,18.0687408,"ID: 1d00000980 | UTC: 2025-08-09 06:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250809_060000_Delay+5s_1024x768_Cam00_00.jpg"
"1d00000980_20250809_160000_Delay+4s_1024x768_Cam00_00.jpg",50.6684032,18.057632,"ID: 1d00000980 | UTC: 2025-08-09 16:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250809_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250809_200000_Delay+5s_1024x768_Cam00_00.jpg",50.6714848,18.0338192,"ID: 1d00000980 | UTC: 2025-08-09 20:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250809_200000_Delay+5s_1024x768_Cam00_00.jpg"
"1d00000980_20250810_000000_Delay+4s_1024x768_Cam00_00.jpg",50.6714848,18.0338208,"ID: 1d00000980 | UTC: 2025-08-10 00:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250810_000000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250810_020000_Delay+4s_1024x768_Cam00_00.jpg",50.6714848,18.0337984,"ID: 1d00000980 | UTC: 2025-08-10 02:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250810_020000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250810_040000_Delay+4s_1024x768_Cam00_00.jpg",50.6718528,18.0554912,"ID: 1d00000980 | UTC: 2025-08-10 04:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250810_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250810_060000_Delay+4s_1024x768_Cam00_00.jpg",50.6616544,18.0699152,"ID: 1d00000980 | UTC: 2025-08-10 06:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250810_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250810_080000_Delay+5s_1024x768_Cam00_00.jpg",50.6586432,18.0707344,"ID: 1d00000980 | UTC: 2025-08-10 08:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250810_080000_Delay+5s_1024x768_Cam00_00.jpg"
"1d00000980_20250810_100000_Delay+4s_1024x768_Cam00_00.jpg",50.65752,18.0656048,"ID: 1d00000980 | UTC: 2025-08-10 10:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250810_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250810_120000_Delay+4s_1024x768_Cam00_00.jpg",50.3982048,18.6789232,"ID: 1d00000980 | UTC: 2025-08-10 12:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250810_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250810_140000_Delay+4s_1024x768_Cam00_00.jpg",50.3942368,18.6216528,"ID: 1d00000980 | UTC: 2025-08-10 14:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250810_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250810_160000_Delay+4s_1024x768_Cam00_00.jpg",50.3949312,18.6137104,"ID: 1d00000980 | UTC: 2025-08-10 16:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250810_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250810_200000_Delay+4s_1024x768_Cam00_00.jpg",50.3951808,18.6106208,"ID: 1d00000980 | UTC: 2025-08-10 20:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250810_200000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250810_220000_Delay+5s_1024x768_Cam00_00.jpg",50.3951872,18.6106032,"ID: 1d00000980 | UTC: 2025-08-10 22:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250810_220000_Delay+5s_1024x768_Cam00_00.jpg"
"1d00000980_20250811_000000_Delay+4s_1024x768_Cam00_00.jpg",50.395152,18.6106944,"ID: 1d00000980 | UTC: 2025-08-11 00:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250811_000000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250811_020000_Delay+4s_1024x768_Cam00_00.jpg",50.3951232,18.6106128,"ID: 1d00000980 | UTC: 2025-08-11 02:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250811_020000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250811_040000_Delay+4s_1024x768_Cam00_00.jpg",50.3951584,18.6105456,"ID: 1d00000980 | UTC: 2025-08-11 04:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250811_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250811_080000_Delay+4s_1024x768_Cam00_00.jpg",50.342048,18.7343184,"ID: 1d00000980 | UTC: 2025-08-11 08:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250811_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250811_100000_Delay+4s_1024x768_Cam00_00.jpg",49.8968608,19.063608,"ID: 1d00000980 | UTC: 2025-08-11 10:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250811_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250811_120000_Delay+5s_1024x768_Cam00_00.jpg",49.451968,19.6865248,"ID: 1d00000980 | UTC: 2025-08-11 12:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250811_120000_Delay+5s_1024x768_Cam00_00.jpg"
"1d00000980_20250811_140000_Delay+4s_1024x768_Cam00_00.jpg",49.2097056,20.4383056,"ID: 1d00000980 | UTC: 2025-08-11 14:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250811_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250811_160000_Delay+4s_1024x768_Cam00_00.jpg",48.8969536,20.9217776,"ID: 1d00000980 | UTC: 2025-08-11 16:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250811_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250812_040000_Delay+4s_1024x768_Cam00_00.jpg",48.571456,21.3475872,"ID: 1d00000980 | UTC: 2025-08-12 04:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250812_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250812_060000_Delay+4s_1024x768_Cam00_00.jpg",48.571616,21.3475824,"ID: 1d00000980 | UTC: 2025-08-12 06:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250812_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250812_080000_Delay+4s_1024x768_Cam00_00.jpg",48.3092928,21.5794032,"ID: 1d00000980 | UTC: 2025-08-12 08:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250812_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250812_100000_Delay+4s_1024x768_Cam00_00.jpg",47.8759296,22.1203904,"ID: 1d00000980 | UTC: 2025-08-12 10:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250812_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250812_120000_Delay+4s_1024x768_Cam00_00.jpg",47.440576,22.4091456,"ID: 1d00000980 | UTC: 2025-08-12 12:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250812_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250812_140000_Delay+4s_1024x768_Cam00_00.jpg",47.167056,22.949016,"ID: 1d00000980 | UTC: 2025-08-12 14:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250812_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250812_160000_Delay+4s_1024x768_Cam00_00.jpg",47.2691808,23.124792,"ID: 1d00000980 | UTC: 2025-08-12 16:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250812_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250812_180000_Delay+4s_1024x768_Cam00_00.jpg",47.2683616,23.1209984,"ID: 1d00000980 | UTC: 2025-08-12 18:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250812_180000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250812_220000_Delay+4s_1024x768_Cam00_00.jpg",47.26896,23.1220816,"ID: 1d00000980 | UTC: 2025-08-12 22:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250812_220000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250813_040000_Delay+5s_1024x768_Cam00_00.jpg",47.2693216,23.1250288,"ID: 1d00000980 | UTC: 2025-08-13 04:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250813_040000_Delay+5s_1024x768_Cam00_00.jpg"
"1d00000980_20250813_060000_Delay+4s_1024x768_Cam00_00.jpg",47.269904,23.1259552,"ID: 1d00000980 | UTC: 2025-08-13 06:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250813_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250813_080000_Delay+5s_1024x768_Cam00_00.jpg",47.2047456,23.0657088,"ID: 1d00000980 | UTC: 2025-08-13 08:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250813_080000_Delay+5s_1024x768_Cam00_00.jpg"
"1d00000980_20250813_100000_Delay+4s_1024x768_Cam00_00.jpg",46.9928512,23.2708624,"ID: 1d00000980 | UTC: 2025-08-13 10:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250813_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250813_120000_Delay+4s_1024x768_Cam00_00.jpg",46.7316448,23.4848592,"ID: 1d00000980 | UTC: 2025-08-13 12:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250813_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250813_140000_Delay+4s_1024x768_Cam00_00.jpg",46.4955712,23.8588576,"ID: 1d00000980 | UTC: 2025-08-13 14:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250813_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250813_160000_Delay+4s_1024x768_Cam00_00.jpg",46.1629824,23.8400288,"ID: 1d00000980 | UTC: 2025-08-13 16:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250813_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250813_200000_Delay+4s_1024x768_Cam00_00.jpg",46.1681504,23.8406624,"ID: 1d00000980 | UTC: 2025-08-13 20:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250813_200000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250813_220000_Delay+4s_1024x768_Cam00_00.jpg",46.168144,23.8406416,"ID: 1d00000980 | UTC: 2025-08-13 22:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250813_220000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250814_000000_Delay+4s_1024x768_Cam00_00.jpg",46.1680896,23.8407024,"ID: 1d00000980 | UTC: 2025-08-14 00:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250814_000000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250814_020000_Delay+4s_1024x768_Cam00_00.jpg",46.1682144,23.8406784,"ID: 1d00000980 | UTC: 2025-08-14 02:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250814_020000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250814_040000_Delay+4s_1024x768_Cam00_00.jpg",46.159552,23.8445072,"ID: 1d00000980 | UTC: 2025-08-14 04:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250814_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250814_080000_Delay+4s_1024x768_Cam00_00.jpg",46.0539904,23.8789728,"ID: 1d00000980 | UTC: 2025-08-14 08:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250814_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250814_160000_Delay+4s_1024x768_Cam00_00.jpg",45.800976,24.05924,"ID: 1d00000980 | UTC: 2025-08-14 16:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250814_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250814_180000_Delay+4s_1024x768_Cam00_00.jpg",45.792112,24.0483088,"ID: 1d00000980 | UTC: 2025-08-14 18:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250814_180000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250814_200000_Delay+4s_1024x768_Cam00_00.jpg",45.7921856,24.048352,"ID: 1d00000980 | UTC: 2025-08-14 20:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250814_200000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250814_220000_Delay+4s_1024x768_Cam00_00.jpg",45.7922176,24.0483056,"ID: 1d00000980 | UTC: 2025-08-14 22:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250814_220000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250815_000000_Delay+4s_1024x768_Cam00_00.jpg",45.7921792,24.0482944,"ID: 1d00000980 | UTC: 2025-08-15 00:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250815_000000_Delay+4s_1024x768_Cam00_00.jpg"
"1d00000980_20250815_020000_Delay+4s_1024x768_Cam00_00.jpg",45.7921856,24.0482576,"ID: 1d00000980 | UTC: 2025-08-15 02:00:00","C:/tmp/github/stork-log-photos/1d00000980_20250815_020000_Delay+4s_1024x768_Cam00_00.jpg"
